Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,
234532,Positive Impact Group Ltd,51553557,R5702,Payments to External Contractors,"6,000.00",27/09/2019,Communities,
234532,Positive Impact Group Ltd,51553565,R5702,Payments to External Contractors,"9,000.00",27/09/2019,Communities,
234532,Positive Impact Group Ltd,51553567,R5702,Payments to External Contractors,"3,600.00",27/09/2019,Communities,
233071,PPI Engineering Ltd,51550702,R2024,Property Services Electrical (LE),880.00,18/09/2019,Resources,
236909,PPS Ltd - CSGA,51554341,R2102,Energy Costs,533.00,04/09/2019,Resources,
236909,PPS Ltd - CSGA,51559250,R2102,Energy Costs,557.00,17/09/2019,Resources,
236909,PPS Ltd - CSGA,51556172,R2102,Energy Costs,788.00,23/09/2019,Resources,
236909,PPS Ltd - CSGA,51560991,R2102,Energy Costs,627.00,24/09/2019,Resources,
233558,Prabhakaran Ltd,51560539,R4607,Client Expenses,"2,088.00",24/09/2019,People Group,
223025,Premier People Solutions Ltd,51552658,R1601,Training,750.00,20/09/2019,Resources,
236608,Prepaid Financial Services Ltd (Corporate)****0364,51554360,R5805,Homecare - External Domiciliary,"1,025.65",03/09/2019,People Group,
236608,Prepaid Financial Services Ltd (Corporate)****0364,51554254,R5805,Homecare - External Domiciliary,-572.60,03/09/2019,People Group,
236608,Prepaid Financial Services Ltd (Corporate)****0364,51554359,R5805,Homecare - External Domiciliary,671.00,03/09/2019,People Group,
236608,Prepaid Financial Services Ltd (Corporate)****0364,51554357,R5805,Homecare - External Domiciliary,711.89,03/09/2019,People Group,
236608,Prepaid Financial Services Ltd (Corporate)****0364,51554354,R5805,Homecare - External Domiciliary,956.51,03/09/2019,People Group,
228944,Prepcare Day Nurseries Ltd t/a Arnold Lodge Prepcare Nursery,51557168,R6106,Early Years Funding (PVIs and LA),"15,600.82",13/09/2019,Communities,
228944,Prepcare Day Nurseries Ltd t/a Arnold Lodge Prepcare Nursery,51558001,R6106,Early Years Funding (PVIs and LA),"1,555.26",16/09/2019,Communities,
100320,Prime Life Ltd (Shepshed),51556952,R5807,Social Care Block Contracts,"67,719.68",27/09/2019,People Group,
100320,Prime Life Ltd (Shepshed),51556951,R5807,Social Care Block Contracts,"74,068.40",27/09/2019,People Group,
230420,Priory Hospital School,51553521,R5702,Payments to External Contractors,"1,050.00",27/09/2019,Communities,
230420,Priory Hospital School,51553519,R5702,Payments to External Contractors,"4,112.50",27/09/2019,Communities,
230420,Priory Hospital School,51539979,R5702,Payments to External Contractors,875.00,27/09/2019,Communities,
230420,Priory Hospital School,51541881,R5702,Payments to External Contractors,"-1,050.00",27/09/2019,Communities,
230420,Priory Hospital School,51553523,R5702,Payments to External Contractors,"2,362.50",27/09/2019,Communities,
213146,Priory Medical Centre,51561686,R5702,Payments to External Contractors,"1,176.00",30/09/2019,Communities,
213146,Priory Medical Centre,51561637,R5702,Payments to External Contractors,961.73,30/09/2019,Communities,
230639,Profile Security Services Ltd,51550099,R2002,Building Maintenance,750.00,09/09/2019,Resources,
230639,Profile Security Services Ltd,51550092,R2002,Building Maintenance,585.00,11/09/2019,Resources,
230639,Profile Security Services Ltd,51560906,R2002,Building Maintenance,585.00,23/09/2019,Resources,
204950,Progress Childrens Services Ltd,51558499,R5806,Residential Care,"1,884.00",17/09/2019,People Group,
204950,Progress Childrens Services Ltd,51558484,R5806,Residential Care,"2,800.00",17/09/2019,People Group,
204950,Progress Childrens Services Ltd,51558494,R5806,Residential Care,"3,088.00",30/09/2019,People Group,
239331,Public-i Group Ltd,51548209,R4506,IT Support & Maintenance,"23,238.00",05/09/2019,Resources,
204967,Puddleducks and Posh Ltd,51557292,R6106,Early Years Funding (PVIs and LA),"29,882.16",13/09/2019,Communities,
204967,Puddleducks and Posh Ltd,51558053,R6106,Early Years Funding (PVIs and LA),777.63,16/09/2019,Communities,
211707,QA Ltd ****5073,51549192,R1601,Training,"1,995.70",03/09/2019,Communities,
211707,QA Ltd ****5073,51558476,R1601,Training,"1,995.70",20/09/2019,Communities,
216779,Quartix Ltd,51553296,R3001,Vehicle Operating Costs,"2,100.00",18/09/2019,Communities,
216779,Quartix Ltd,51553043,R3001,Vehicle Operating Costs,"1,287.00",26/09/2019,Communities,
223681,Queens Church of England Academy,51559672,R6107,SEN Statements Funding,"3,421.00",20/09/2019,Communities,
232688,Questech Recruitment Ltd,51548244,R1101,Agency Staff Pay,"1,006.88",05/09/2019,Communities,
232688,Questech Recruitment Ltd,51556081,R1101,Agency Staff Pay,"1,033.73",10/09/2019,Communities,
232688,Questech Recruitment Ltd,51550286,R1101,Agency Staff Pay,"2,188.28",13/09/2019,Communities,
232688,Questech Recruitment Ltd,51552000,R1101,Agency Staff Pay,"2,188.28",18/09/2019,Communities,
232688,Questech Recruitment Ltd,51553377,R1101,Agency Staff Pay,"2,215.13",26/09/2019,Communities,
204991,Quinton Cygnets,51557187,R6106,Early Years Funding (PVIs and LA),"12,247.42",13/09/2019,Communities,
204991,Quinton Cygnets,51558076,R6106,Early Years Funding (PVIs and LA),"1,814.47",16/09/2019,Communities,
211714,Quiss Technology Plc,51551496,R4506,IT Support & Maintenance,"1,619.00",18/09/2019,Fire and Rescue,
211714,Quiss Technology Plc,51554051,R4506,IT Support & Maintenance,"7,805.00",27/09/2019,Fire and Rescue,
205020,R J Hartwell Ltd,51551614,R2022,Property Services Building (LB),"1,747.87",04/09/2019,Resources,
205020,R J Hartwell Ltd,51554149,C1030,"New Construction, Conversion & Renovation","24,065.17",04/09/2019,Capital,
205020,R J Hartwell Ltd,51554148,C1030,"New Construction, Conversion & Renovation","33,756.84",04/09/2019,Capital,
205020,R J Hartwell Ltd,51554721,C1030,"New Construction, Conversion & Renovation","35,987.36",04/09/2019,Capital,
205020,R J Hartwell Ltd,51555575,C1030,"New Construction, Conversion & Renovation","8,774.24",27/09/2019,Capital,
205020,R J Hartwell Ltd,51555572,R2022,Property Services Building (LB),"2,872.17",27/09/2019,Resources,
205020,R J Hartwell Ltd,51555573,R2022,Property Services Building (LB),"2,877.37",27/09/2019,Resources,
205020,R J Hartwell Ltd,51555574,R2022,Property Services Building (LB),"2,825.67",27/09/2019,Resources,
217962,Race Leys Junior School Academy,51559647,R6107,SEN Statements Funding,594.00,20/09/2019,Communities,
238370,Radiology Domain Ltd,51498246,R4441,Professional Fees,825.13,03/09/2019,Resources,
211542,RC Systems,51548803,R4441,Professional Fees,"1,300.00",09/09/2019,Communities,
206186,Red Ridge Holidays Ltd,51559954,R4915,Schools Specific - Other Expenditure,"4,070.00",23/09/2019,Schools,
206186,Red Ridge Holidays Ltd,51559956,R4915,Schools Specific - Other Expenditure,-644.00,23/09/2019,Schools,
209984,Red Roofs Surgery,51561653,R5702,Payments to External Contractors,666.80,30/09/2019,Communities,
209984,Red Roofs Surgery,51561710,R5702,Payments to External Contractors,"1,311.45",30/09/2019,Communities,
REDACTED,REDACTED,51556323,R5702,Payments to External Contractors,651.52,10/09/2019,Communities,
REDACTED,REDACTED,51554150,R4441,Professional Fees,"1,500.00",27/09/2019,Resources,
REDACTED,REDACTED,51560231,R4441,Professional Fees,"1,649.48",20/09/2019,Resources,
REDACTED,REDACTED,51556047,R4441,Professional Fees,737.00,10/09/2019,Schools,
REDACTED,REDACTED,51560695,R4441,Professional Fees,"1,750.00",27/09/2019,Resources,
REDACTED,REDACTED,51554071,R1601,Training,"1,200.00",27/09/2019,Communities,
REDACTED,REDACTED,51558702,R1601,Training,800.00,17/09/2019,People Group,
REDACTED,REDACTED,51556612,R6106,Early Years Funding (PVIs and LA),970.20,11/09/2019,Communities,
REDACTED,REDACTED,51539682,R4441,Professional Fees,"6,990.00",09/09/2019,Resources,
REDACTED,REDACTED,51554912,R4441,Professional Fees,"6,990.00",20/09/2019,Resources,
REDACTED,REDACTED,51551557,R4441,Professional Fees,600.00,12/09/2019,Communities,
REDACTED,REDACTED,51561638,R5702,Payments to External Contractors,874.30,30/09/2019,Communities,
REDACTED,REDACTED,51561700,R5702,Payments to External Contractors,750.15,30/09/2019,Communities,
REDACTED,REDACTED,51561684,R5702,Payments to External Contractors,"1,311.45",30/09/2019,Communities,
REDACTED,REDACTED,51549984,R4441,Professional Fees,500.00,04/09/2019,Resources,
REDACTED,REDACTED,51555850,R3204,Home To School / College Transport,761.28,09/09/2019,Communities,
REDACTED,REDACTED,51555067,R4030,Materials,"1,005.00",06/09/2019,Communities,
REDACTED,REDACTED,51556332,R2002,Building Maintenance,"1,485.00",10/09/2019,Communities,
REDACTED,REDACTED,51553811,R2002,Building Maintenance,"1,760.00",27/09/2019,Communities,
REDACTED,REDACTED,51554828,R4441,Professional Fees,"1,220.00",05/09/2019,Communities,
REDACTED,REDACTED,51556382,R6106,Early Years Funding (PVIs and LA),518.42,10/09/2019,Communities,
REDACTED,REDACTED,51560254,R4441,Professional Fees,630.00,23/09/2019,Resources,
REDACTED,REDACTED,51552754,R4441,Professional Fees,540.00,20/09/2019,People Group,
REDACTED,REDACTED,51553295,R4441,Professional Fees,600.00,26/09/2019,Resources,
REDACTED,REDACTED,51556370,R6106,Early Years Funding (PVIs and LA),518.42,10/09/2019,Communities,
REDACTED,REDACTED,51556604,R6106,Early Years Funding (PVIs and LA),543.31,11/09/2019,Communities,
REDACTED,REDACTED,51557245,R6106,Early Years Funding (PVIs and LA),"28,795.54",12/09/2019,Communities,
REDACTED,REDACTED,51558068,R6106,Early Years Funding (PVIs and LA),"2,177.36",16/09/2019,Communities,
REDACTED,REDACTED,51560351,R4607,Client Expenses,525.36,23/09/2019,People Group,
REDACTED,REDACTED,51551548,R4441,Professional Fees,600.00,13/09/2019,Communities,
REDACTED,REDACTED,51549180,R5702,Payments to External Contractors,"1,445.00",09/09/2019,Communities,
REDACTED,REDACTED,51553514,R4441,Professional Fees,"1,200.00",19/09/2019,Communities,
REDACTED,REDACTED,51555965,R4615,Coroner/Mortuary/Pathology Fees,"3,623.60",25/09/2019,Other Services,
REDACTED,REDACTED,51556573,R6106,Early Years Funding (PVIs and LA),776.16,11/09/2019,Communities,
REDACTED,REDACTED,51560538,R4607,Client Expenses,522.00,24/09/2019,People Group,
REDACTED,REDACTED,51560540,R4607,Client Expenses,522.00,24/09/2019,People Group,
REDACTED,REDACTED,51561656,R5702,Payments to External Contractors,583.45,30/09/2019,Communities,
REDACTED,REDACTED,51557021,R4441,Professional Fees,500.00,12/09/2019,Resources,
REDACTED,REDACTED,51556164,R4615,Coroner/Mortuary/Pathology Fees,563.40,13/09/2019,Other Services,
REDACTED,REDACTED,51560535,R4607,Client Expenses,"1,044.00",24/09/2019,People Group,
REDACTED,REDACTED,51560537,R4607,Client Expenses,"1,740.00",24/09/2019,People Group,
REDACTED,REDACTED,51555433,R4615,Coroner/Mortuary/Pathology Fees,774.40,09/09/2019,Other Services,
REDACTED,REDACTED,51561667,R5702,Payments to External Contractors,588.00,30/09/2019,Communities,
REDACTED,REDACTED,51561674,R5702,Payments to External Contractors,500.10,30/09/2019,Communities,
REDACTED,REDACTED,51561635,R5702,Payments to External Contractors,583.45,30/09/2019,Communities,
REDACTED,REDACTED,51553221,R4615,Coroner/Mortuary/Pathology Fees,595.90,13/09/2019,Other Services,
REDACTED,REDACTED,51553226,R4615,Coroner/Mortuary/Pathology Fees,595.90,13/09/2019,Other Services,
REDACTED,REDACTED,51560279,R4441,Professional Fees,"1,137.02",23/09/2019,Resources,
REDACTED,REDACTED,51549366,R4615,Coroner/Mortuary/Pathology Fees,738.90,10/09/2019,Other Services,
REDACTED,REDACTED,51559428,R6106,Early Years Funding (PVIs and LA),518.42,18/09/2019,Communities,
REDACTED,REDACTED,51559414,R6106,Early Years Funding (PVIs and LA),"1,358.28",18/09/2019,Communities,
REDACTED,REDACTED,51560536,R4607,Client Expenses,"1,566.00",24/09/2019,People Group,
REDACTED,REDACTED,51558583,R4441,Professional Fees,"2,917.70",18/09/2019,Resources,
REDACTED,REDACTED,51558284,R2002,Building Maintenance,"2,000.00",20/09/2019,Schools,
REDACTED,REDACTED,51556621,R6106,Early Years Funding (PVIs and LA),582.12,11/09/2019,Communities,
REDACTED,REDACTED,51553510,R4441,Professional Fees,820.00,19/09/2019,Communities,
REDACTED,REDACTED,51556592,R6106,Early Years Funding (PVIs and LA),582.12,11/09/2019,Communities,
REDACTED,REDACTED,51553687,R4441,Professional Fees,720.00,27/09/2019,People Group,
REDACTED,REDACTED,51556380,R6106,Early Years Funding (PVIs and LA),518.42,10/09/2019,Communities,
REDACTED,REDACTED,51554338,R5702,Payments to External Contractors,"3,449.85",30/09/2019,Communities,
REDACTED,REDACTED,51556582,R6106,Early Years Funding (PVIs and LA),776.16,11/09/2019,Communities,
REDACTED,REDACTED,51556590,R6106,Early Years Funding (PVIs and LA),666.20,11/09/2019,Communities,
REDACTED,REDACTED,51556068,R4615,Coroner/Mortuary/Pathology Fees,852.80,26/09/2019,Other Services,
REDACTED,REDACTED,51559483,R6106,Early Years Funding (PVIs and LA),"2,134.44",18/09/2019,Communities,
REDACTED,REDACTED,51557251,R6106,Early Years Funding (PVIs and LA),"22,508.64",13/09/2019,Communities,
REDACTED,REDACTED,51556393,R6106,Early Years Funding (PVIs and LA),518.42,10/09/2019,Communities,
REDACTED,REDACTED,51556584,R6106,Early Years Funding (PVIs and LA),983.14,11/09/2019,Communities,
REDACTED,REDACTED,51556627,R6106,Early Years Funding (PVIs and LA),698.54,11/09/2019,Communities,
REDACTED,REDACTED,51556650,R6106,Early Years Funding (PVIs and LA),776.16,11/09/2019,Communities,
REDACTED,REDACTED,51560353,R6106,Early Years Funding (PVIs and LA),776.16,20/09/2019,Communities,
REDACTED,REDACTED,51556622,R6106,Early Years Funding (PVIs and LA),504.50,11/09/2019,Communities,
REDACTED,REDACTED,51553359,R4441,Professional Fees,"1,400.00",19/09/2019,Communities,
REDACTED,REDACTED,51556649,R6106,Early Years Funding (PVIs and LA),918.46,11/09/2019,Communities,
REDACTED,REDACTED,51558664,R4915,Schools Specific - Other Expenditure,500.00,16/09/2019,Schools,
REDACTED,REDACTED,51558661,R4915,Schools Specific - Other Expenditure,"1,250.00",16/09/2019,Schools,
REDACTED,REDACTED,51550124,R4441,Professional Fees,"4,238.75",05/09/2019,Resources,
REDACTED,REDACTED,51560756,R2201,Rents & Lettings,776.25,23/09/2019,Communities,
REDACTED,REDACTED,51554837,R4441,Professional Fees,"1,400.00",27/09/2019,Communities,
REDACTED,REDACTED,51549215,R5702,Payments to External Contractors,560.00,27/09/2019,Communities,
REDACTED,REDACTED,51559729,R9202,"Sales, Fees & Charges",760.96,23/09/2019,People Group,
REDACTED,REDACTED,51559943,R9105,Reimbursements and Contributions,"4,275.43",23/09/2019,People Group,
REDACTED,REDACTED,51559011,C1050,External Fees,"30,000.00",17/09/2019,Capital,
REDACTED,REDACTED,51558172,R9105,Reimbursements and Contributions,"8,158.26",18/09/2019,People Group,
REDACTED,REDACTED,51559945,R9105,Reimbursements and Contributions,"1,359.63",23/09/2019,People Group,
REDACTED,REDACTED,51558350,R9105,Reimbursements and Contributions,822.54,18/09/2019,People Group,
REDACTED,REDACTED,51553956,R9105,Reimbursements and Contributions,539.88,03/09/2019,People Group,
REDACTED,REDACTED,51560106,R4928,Other Insurance Claims,969.84,23/09/2019,Other Services,
REDACTED,REDACTED,51560733,C1060,Grants & Contributions To Outside Organisations,"18,995.91",24/09/2019,Capital,
REDACTED,REDACTED,51550262,C1060,Grants & Contributions To Outside Organisations,"6,420.00",05/09/2019,Capital,
REDACTED,REDACTED,51557050,R5807,Social Care Block Contracts,"3,872.97",11/09/2019,People Group,
REDACTED,REDACTED,51559302,R9202,"Sales, Fees & Charges",958.76,18/09/2019,People Group,
REDACTED,REDACTED,51555265,R9202,"Sales, Fees & Charges","2,895.17",10/09/2019,People Group,
REDACTED,REDACTED,51556006,R9202,"Sales, Fees & Charges","6,475.90",10/09/2019,People Group,
REDACTED,REDACTED,51555611,R9202,"Sales, Fees & Charges","2,043.63",10/09/2019,People Group,
REDACTED,REDACTED,51559588,R5702,Payments to External Contractors,506.00,18/09/2019,Communities,
REDACTED,REDACTED,51550136,R4441,Professional Fees,"4,000.00",12/09/2019,Resources,
REDACTED,REDACTED,51556583,R6106,Early Years Funding (PVIs and LA),620.93,11/09/2019,Communities,
REDACTED,REDACTED,51556625,R6106,Early Years Funding (PVIs and LA),"1,203.05",11/09/2019,Communities,
REDACTED,REDACTED,51560561,R4441,Professional Fees,750.00,23/09/2019,Resources,
REDACTED,REDACTED,51551766,R4441,Professional Fees,"2,587.50",06/09/2019,Resources,
REDACTED,REDACTED,51560534,R4607,Client Expenses,"2,262.00",24/09/2019,People Group,
REDACTED,REDACTED,51561317,R4607,Client Expenses,"3,132.00",30/09/2019,People Group,
REDACTED,REDACTED,51562388,R4409,Consultancy,587.16,30/09/2019,People Group,
REDACTED,REDACTED,51556608,R6106,Early Years Funding (PVIs and LA),"2,179.72",11/09/2019,Communities,
REDACTED,REDACTED,51549181,R4409,Consultancy,825.00,09/09/2019,Communities,
REDACTED,REDACTED,51549184,R4409,Consultancy,825.00,09/09/2019,Communities,
REDACTED,REDACTED,51549903,R4409,Consultancy,825.00,12/09/2019,Communities,
REDACTED,REDACTED,51549907,R4409,Consultancy,825.00,12/09/2019,Communities,
REDACTED,REDACTED,51553357,R4441,Professional Fees,800.00,19/09/2019,Communities,
REDACTED,REDACTED,51556633,R6106,Early Years Funding (PVIs and LA),582.12,11/09/2019,Communities,
REDACTED,REDACTED,51549503,R4409,Consultancy,"1,191.00",11/09/2019,Communities,
REDACTED,REDACTED,51553023,R4409,Consultancy,700.00,20/09/2019,Communities,
REDACTED,REDACTED,51556384,R6106,Early Years Funding (PVIs and LA),"1,036.84",10/09/2019,Communities,
REDACTED,REDACTED,51556605,R6106,Early Years Funding (PVIs and LA),711.48,11/09/2019,Communities,
REDACTED,REDACTED,51554232,R4615,Coroner/Mortuary/Pathology Fees,"2,073.00",27/09/2019,Other Services,
REDACTED,REDACTED,51555199,R4301,"Advertising, Publicity & Promotion","1,047.60",20/09/2019,Communities,
REDACTED,REDACTED,51556656,R6106,Early Years Funding (PVIs and LA),795.56,11/09/2019,Communities,
REDACTED,REDACTED,51556646,R6106,Early Years Funding (PVIs and LA),"1,164.24",11/09/2019,Communities,
REDACTED,REDACTED,51556371,R6106,Early Years Funding (PVIs and LA),725.79,10/09/2019,Communities,
REDACTED,REDACTED,51556637,R6106,Early Years Funding (PVIs and LA),970.20,11/09/2019,Communities,
REDACTED,REDACTED,51556611,R6106,Early Years Funding (PVIs and LA),556.25,11/09/2019,Communities,
