Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
213122,Avon Support Ltd,51211339,R5803,Daycare External,2125.2,09/05/2017,People Group
213122,Avon Support Ltd,51211343,R5851,Supported Living,841,09/05/2017,People Group
213122,Avon Support Ltd,51211344,R5851,Supported Living,5656,09/05/2017,People Group
213122,Avon Support Ltd,51211345,R5851,Supported Living,812,09/05/2017,People Group
213122,Avon Support Ltd,51211355,R5851,Supported Living,841,09/05/2017,People Group
213122,Avon Support Ltd,51211394,R5851,Supported Living,1243.6,09/05/2017,People Group
213122,Avon Support Ltd,51211401,R5851,Supported Living,1082.8,11/05/2017,People Group
209871,Avoncroft Museum Of Historic Buildings,51218214,R5702,Payments to External Contractors,1428,25/05/2017,Communities
216249,Avonside Health Centre,51221981,R5702,Payments to External Contractors,786.87,30/05/2017,Communities
200538,Axiell ALM Ltd,51197152,R4612,Projects,1855.45,03/05/2017,Communities
213427,Aylesford School And Sixth Form College (Academy),51220699,R6107,SEN Statements Funding,2701,23/05/2017,Communities
209620,B Line Plant Ltd,51209192,R4008,Equipment,2190,26/05/2017,Communities
209620,B Line Plant Ltd,51210833,R4008,Equipment,12281,26/05/2017,Communities
209620,B Line Plant Ltd,51209827,R4008,Equipment,1230,26/05/2017,Communities
200576,Badenoch & Clark Ltd,51197139,R1101,Agency Staff Pay,2292,03/05/2017,People Group
200576,Badenoch & Clark Ltd,51198243,R1101,Agency Staff Pay,1274,04/05/2017,Resources
200576,Badenoch & Clark Ltd,51198242,R1101,Agency Staff Pay,1341.48,04/05/2017,Resources
200576,Badenoch & Clark Ltd,51198244,R1101,Agency Staff Pay,1295,04/05/2017,Resources
200576,Badenoch & Clark Ltd,51201159,R1101,Agency Staff Pay,2135,05/05/2017,Resources
200576,Badenoch & Clark Ltd,51199603,R4409,Consultancy,2400,05/05/2017,Resources
200576,Badenoch & Clark Ltd,51202670,R1101,Agency Staff Pay,1295,11/05/2017,Resources
200576,Badenoch & Clark Ltd,51203980,R1101,Agency Staff Pay,1365,12/05/2017,Resources
200576,Badenoch & Clark Ltd,51204177,R1101,Agency Staff Pay,2292,12/05/2017,People Group
200576,Badenoch & Clark Ltd,51203975,R1101,Agency Staff Pay,8152.6,12/05/2017,Resources
200576,Badenoch & Clark Ltd,51203978,R1101,Agency Staff Pay,2485,12/05/2017,Resources
200576,Badenoch & Clark Ltd,51204279,R1101,Agency Staff Pay,1295,18/05/2017,Resources
200576,Badenoch & Clark Ltd,51204539,R1101,Agency Staff Pay,2292,18/05/2017,People Group
200576,Badenoch & Clark Ltd,51204269,R4409,Consultancy,2400,18/05/2017,Resources
200576,Badenoch & Clark Ltd,51204779,R1101,Agency Staff Pay,682.5,19/05/2017,Resources
200576,Badenoch & Clark Ltd,51204778,R1101,Agency Staff Pay,1988,19/05/2017,Resources
200576,Badenoch & Clark Ltd,51206905,R1101,Agency Staff Pay,1295,24/05/2017,Resources
